class_label,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y
4,0.4962976516910558,0.5047436877813075,0.5187180558178188,0.4882076267001548,0.5216773036455392,0.42561714928720173,0.5371510980699091,0.38250488037668096,0.5772145998387854,0.3545503471750289,0.48325340824260277,0.4127137923370634,0.45996014715917377,0.4021196704174359,0.4435354898022737,0.4005042953662105,0.4466896548969945,0.39460179354495606,0.4619084620797226,0.34203564344422444,0.4486279847034097,0.3373795104654833,0.4683236741119349,0.35989544149904906,0.47593799531485026,0.37249937780208153,0.42506790998772714,0.285937153190683,0.42990251309775995,0.2982385304809813,0.40899320777642556,0.3100368276812292,0.4186175710925698,0.32579535309847674,0.3919902237396631,0.2509542735317316,0.3897479707114099,0.24065684032188128,0.3860818296939707,0.2477222181066998,0.3927862391177344,0.30719401804023483
4,0.22070044090383723,0.8108539683358579,0.24305126218648507,0.7633483868786468,0.2022455327093018,0.6564135244601966,0.12830662840715448,0.5908572643927227,0.1012015092189164,0.5611459818376328,0.14300727305034772,0.6380270048221114,0.11797001229960039,0.48075250596817687,0.1426252329010877,0.40029594217678305,0.17149730115336076,0.3504477366715986,0.06465384174453628,0.5713607032625931,0.09523644677112245,0.4819572867320029,0.08302974510005962,0.5675003471349405,0.062353772943075786,0.617287988250099,0.0016278417290480351,0.532051207339903,0.04441721018023492,0.5080170100825734,0.019920914794410494,0.5959248982685963,0.018309270312071135,0.6396776192440826,0.0,0.5259826414251881,0.01878703319381092,0.4894429749427347,0.013818896107022999,0.5587079806417897,0.0,0.6284820654363872
4,0.5106142671538867,0.6998142002804718,0.5465537449387664,0.622112606454529,0.5394239264183223,0.5214595675163012,0.5359514052204851,0.44485868339643186,0.5209869085751107,0.4030480776202458,0.46759560215139606,0.44286771437680317,0.44886833185693575,0.2988671891419953,0.43675583892194886,0.23063458990625102,0.4357594924070949,0.19113766622119643,0.41672300272586893,0.4167275607057286,0.3997409782401016,0.3412415655886081,0.44869727915749624,0.43940424807994316,0.4671349977751055,0.504452366513717,0.35895542230433963,0.4056893016723966,0.37142594595020917,0.3836636833479902,0.3939578212236856,0.46748770879771917,0.4146038843489568,0.5232895780941472,0.319741742484581,0.4155991880421471,0.32106695537663305,0.36763632735764307,0.3498758065901572,0.4232996713185798,0.3589507146061441,0.49950867506580576
4,0.24118948034000806,0.5724360424835377,0.2514952549314383,0.5337954824613957,0.21036211771046437,0.5017796267903002,0.18591079925596513,0.49514881168645075,0.22088240249909652,0.48871990799280135,0.14915786646306922,0.5596600560778094,0.12684935918099818,0.5004060864034444,0.144587370832357,0.46509026064134457,0.17701014265807663,0.4459774644224829,0.10212670930932327,0.4905923483334711,0.10957405415173663,0.4661249640248464,0.08041936092784019,0.44004707811001254,0.07325331987364056,0.44516923199160585,0.06697214778475749,0.43130775855265957,0.08562370614175813,0.4314230219905741,0.03369032489166965,0.3974625262070747,0.04277837817463323,0.4040795163082572,0.08461518999459991,0.388844787922053,0.0773834419228949,0.36604054192234414,0.051056258117960635,0.3478867318995019,0.050297232030629246,0.3959731934173939
4,0.5833997498038521,0.9184447511986583,0.6262892069115683,0.8581452484301471,0.642427539479931,0.7887757093838971,0.6722159611312223,0.7475784881323772,0.6639648192119607,0.7426257495444786,0.5230097854955357,0.7129996514609213,0.5354788054481104,0.540341798003311,0.5307855221764697,0.44901461018995464,0.5317524968380459,0.3917202704238486,0.4749328988561996,0.6514628153919326,0.5689715273718798,0.5990411566774969,0.6422340999516708,0.7068242302541858,0.6286011113440203,0.7656658919864414,0.42854871575506626,0.6248881674328058,0.5585508731926216,0.6374436907848433,0.5694474862923031,0.7303539683102847,0.5453514730378444,0.7724564095550465,0.40658438248973816,0.634017113807044,0.5024654174364152,0.6297650571103323,0.5201371788931723,0.7078932483307238,0.4973119806049076,0.7698484296302872
4,0.2240774817066836,0.9813670832846718,0.28406423603459413,0.9391926158501662,0.2791281766298877,0.8815029991635287,0.27908533506363786,0.8048999512574676,0.2772627792679712,0.7156174019583335,0.22379324996606137,0.726652132908142,0.21264910517018878,0.5039729578934868,0.2304575439518648,0.39130813680865045,0.25314283660444525,0.3221704033164146,0.1418264388714428,0.6459393068739869,0.16515323414832953,0.46821093451367735,0.15808790166299214,0.5950092361989066,0.16669732792003614,0.7014017856203927,0.0634130561267629,0.5969015428260521,0.09219992058354726,0.4706243322595795,0.06655756686549344,0.588561555484914,0.08898504407777794,0.7123302571996116,0.04459648340198624,0.5967854688482187,0.042026996109207626,0.47240825477241044,0.04634251302778131,0.5513593677080585,0.06553158967674966,0.6799703792562957
4,0.32487475833326623,0.8424329163725203,0.3681351976922082,0.8160125596229553,0.3800469203585028,0.7313478679942095,0.4076229235265214,0.6539339387640298,0.41853318005472784,0.5653355271584084,0.3085522301985216,0.6268423608046582,0.2960425763957799,0.44518688037023946,0.3191273727544581,0.357144908292592,0.33882583716162357,0.3079540861931852,0.2485415373292963,0.5427817677300402,0.27039488582618254,0.3735520235401073,0.3059544279843933,0.45110507704602565,0.31828270319171237,0.5430345965411638,0.18841184716015016,0.49061813007886734,0.22096996653619003,0.3702577539407365,0.22937339363269352,0.44599879875045056,0.24470805156159373,0.5508078634270358,0.16415702795790885,0.47518168331729027,0.17551917365827108,0.3603518437620553,0.20481712300776456,0.4101902264289431,0.21940180649867885,0.5418402262628692
4,0.4479141213128027,0.9034673508038494,0.47070937262067597,0.867571807561462,0.46605600382551543,0.800727618819104,0.4463025605193983,0.7589453161038958,0.4280005070389009,0.7385230300130323,0.3807812203447265,0.8022949829755727,0.36403513503857765,0.646173165679991,0.36829534968658706,0.5556308007321957,0.37812423317715477,0.4972648571609109,0.3310656743585396,0.7151515244095716,0.3630695584488437,0.6467734938222893,0.4009939120019025,0.7365265414500413,0.38748997878075775,0.7756545931059302,0.2816567271229157,0.6679620803586407,0.3279733003303761,0.6556095695366384,0.33271090225093625,0.7402907905681788,0.3273753941719041,0.773993945433349,0.25838106382246473,0.6602114102640405,0.287681763758196,0.6311659009453711,0.3033723781752776,0.7018069143510551,0.2947377483802072,0.7597337222528378
4,0.7409868257270433,0.848253877711861,0.6816075910314423,0.8264040064475717,0.5967376943151574,0.7457906296826821,0.6323459955099797,0.6731831568015428,0.7377855878960625,0.6138804892251355,0.5835695841771869,0.6209057806472696,0.5553928318121194,0.4331987521784162,0.5291636476361771,0.3376578952205434,0.5219911812876811,0.2744675022204787,0.6843100817149064,0.5363446576787538,0.6295838992375237,0.46130100077406366,0.6593212728887274,0.5607746146690091,0.6682802668402453,0.6280503179927954,0.761955152683575,0.49183158242575564,0.7230734987759121,0.49825648421495533,0.6996440465364842,0.611264985527811,0.7086530637097329,0.6657754503547609,0.7919908876792077,0.48539086797118036,0.7479469682302666,0.5054084815665881,0.7315552288126108,0.6067752351541761,0.7436985323075065,0.6690756885862745
4,0.3132118040199099,0.8887239908060637,0.35531766303604323,0.8366515953501459,0.361240862187407,0.7401185089197247,0.34141779813975615,0.6528924447441752,0.3191649909000719,0.6032234275274231,0.2800952139795528,0.707643137365423,0.2778198897534402,0.5664911989345602,0.2871927182105954,0.6243918945754785,0.2985703426979828,0.6532017292220231,0.2081997254707123,0.6096552613595434,0.24103518347531525,0.46624144665213363,0.2508068099876709,0.5499376165731802,0.24436081170037108,0.6103860898745908,0.13302586272281683,0.5564166773760656,0.17255624226742147,0.5203476306472989,0.156580980822527,0.631905245067027,0.1652092728435143,0.6932349104046566,0.10121575102159622,0.5446803328012596,0.1189671781528607,0.5228354762720776,0.1298788902764076,0.6081494586851285,0.14052082974947444,0.6774468603318347
4,0.6551550728721306,0.6535734889703385,0.7008935509092598,0.5263385062207444,0.6736547642561957,0.4002722195920342,0.636813265231795,0.33422522846531233,0.6257011752077628,0.31855095797033867,0.6166073940379995,0.3750465997105378,0.570482735892259,0.2394010621781475,0.5351647894339928,0.17889429170397847,0.5229020725349516,0.14721335661901236,0.5753769033205448,0.3362808703317586,0.5251028039670238,0.28135206783956235,0.577935920291009,0.2783317865889473,0.613160710936552,0.3169028681863486,0.5241532016065935,0.3231576500715394,0.5163282704448474,0.32249090183727186,0.5280810668948304,0.3024907146634208,0.5585134607537656,0.33317297659800527,0.48085972150019596,0.3297883459551585,0.48144717169638873,0.31038825422336,0.4987071049562834,0.311102979477875,0.5198695814977019,0.3762738541231274
4,0.29637698057591055,0.9672865697060861,0.32992806548573345,0.9571633048207642,0.32142212099967216,0.9464181493796219,0.31382412006564986,0.9398850264083286,0.3237527393135783,0.8886402975873533,0.2788148989313102,0.8095412899893893,0.2509161050177644,0.569018632564505,0.261337053050239,0.4483822296809688,0.2805837016671422,0.37760417227487597,0.19881449204518858,0.7189957868271819,0.2288192203181488,0.6510585120881776,0.22685175355428178,0.7920590542934738,0.22621132636812621,0.8859718614642742,0.1197684621079321,0.6719914157770678,0.16344420209507596,0.7104520392711413,0.14414807008628902,0.8379783824433975,0.16512889115987714,0.9068834456095972,0.09101589341743946,0.6681015190110041,0.10932826467459422,0.6960599318201796,0.11402525743208242,0.8029517686630704,0.1311712379168981,0.8665040396564159
4,0.5163021843013158,0.7193972448281992,0.5380236601756991,0.639035593906413,0.5183331987826627,0.5307224976049875,0.4963452466198075,0.45107488714511634,0.47881243497010384,0.40380895894421437,0.4791346493304821,0.45501978919509833,0.46102980585879394,0.32066942811852606,0.4425537397117962,0.2568848211080181,0.44316347158072256,0.21943881121247216,0.4351658263853112,0.4305373140158566,0.38328259255180674,0.35061736543639943,0.4172062800722406,0.4239999739999012,0.45371359723156934,0.4918694798191712,0.38143367490387226,0.4193037502680773,0.35679763291332,0.4037835038970799,0.36615333979037135,0.47198913183371105,0.40508503362860515,0.5231414339578674,0.3523129662874046,0.43050791384529885,0.3316389244849125,0.3930851019564656,0.35194442239164564,0.44686672082114287,0.3791753695285541,0.5269847821260247
4,0.30065923058202354,0.851021394826171,0.34945006238385995,0.8173462887210723,0.34908591116774296,0.7539175529467302,0.36274268711830415,0.6828365459588196,0.3673871480830807,0.5951326507627077,0.30812734738420017,0.6138826765851068,0.3103736809530606,0.42807607751635635,0.3269291760573986,0.3332577749613687,0.3438959089617564,0.276657367347345,0.2413317340201827,0.5299295884144894,0.25950806572300666,0.37394769389186844,0.268866012728694,0.46078787247803255,0.27882185398072257,0.5464287007923239,0.17031692571922488,0.4770391085001685,0.1946804041436286,0.35855374619195207,0.17745558466528102,0.4427978794265919,0.19455791021896754,0.5526176795803902,0.14149059244198656,0.46831634220626384,0.14125421074311206,0.35719604725774656,0.15021202274851048,0.4109659565464384,0.16567801571074647,0.5382262966203881
4,0.7633945279480059,0.8357179461097227,0.6979015921396201,0.7861680385816461,0.6312675281398338,0.7033676916454651,0.6705114253861496,0.6419980396847492,0.7686939890397939,0.593183090215261,0.645647132420966,0.5572407358586305,0.6163449732742118,0.36735087367494756,0.5803437005795127,0.2837329421836928,0.5689489385285964,0.22618065576650503,0.7482354670118107,0.5175774730936002,0.7235106107623919,0.38186665964232014,0.7523761649509327,0.47206967398901933,0.747420409454147,0.5611605948328946,0.8175564180177258,0.5019412208283546,0.8030417003294362,0.4556412144659952,0.7693958252906682,0.5612755443062631,0.7617947240487211,0.6405223366540224,0.8268126362701136,0.5165812891030083,0.8162333411251137,0.44807518126555745,0.7945443400081733,0.5258650820739613,0.7934110664662044,0.6142847189772147
